# # wavelength, f_lambda
9.658279999999998836e+04,1.737389373253092256e-17
9.659850000000000000e+04,1.787265192955044173e-17
9.661410000000000582e+04,1.781870468239649953e-17
9.662969999999999709e+04,2.300465026870107923e-17
9.664529999999998836e+04,3.255238640906951402e-17
9.666090000000000873e+04,2.753000699794008882e-17
9.667650000000000000e+04,1.873874137336637223e-17
9.669219999999999709e+04,1.718389366616495464e-17
9.670780000000000291e+04,1.783548061915665227e-17
9.672340000000000873e+04,1.779447862216130579e-17
9.673900000000000000e+04,1.737549542121737928e-17
9.675459999999999127e+04,1.789508875489472026e-17
9.677030000000000291e+04,1.760756164616983800e-17
9.678589999999999418e+04,1.658737740367428974e-17
9.680150000000000000e+04,1.652764327680029726e-17
9.681710000000000582e+04,1.650312787157146770e-17
9.683269999999999709e+04,1.662570091321235852e-17
9.684830000000000291e+04,1.663313020108366354e-17
9.686400000000001455e+04,1.737860704002851156e-17
9.687960000000000582e+04,1.756146588693605601e-17
9.689519999999999709e+04,1.731632708009542505e-17
9.691079999999998836e+04,1.767465189498034279e-17
9.692640000000000873e+04,1.697650047394442918e-17
9.694210000000000582e+04,1.636170489355342714e-17
9.695769999999999709e+04,1.628628203287667694e-17
9.697329999999998836e+04,1.616308707002893448e-17
9.698890000000000873e+04,1.634910565455874222e-17
9.700450000000000000e+04,1.630561641737473590e-17
9.702009999999999127e+04,1.678447966679664997e-17
9.703580000000000291e+04,1.750178959533519479e-17
9.705139999999999418e+04,1.627394659309558678e-17
9.706700000000000000e+04,1.587416873120293385e-17
9.708259999999999127e+04,1.586906756712063481e-17
9.709820000000001164e+04,1.594346359425153868e-17
9.711389999999999418e+04,1.600188420945616862e-17
9.712950000000000000e+04,1.606665477257215888e-17
9.714510000000000582e+04,1.616315010667056062e-17
9.716069999999999709e+04,1.604681076243261788e-17
9.717630000000000291e+04,1.598134016765405244e-17
9.719189999999999418e+04,1.730597436995513764e-17
9.720760000000000582e+04,1.673248278372281886e-17
9.722319999999999709e+04,1.553458519038101936e-17
9.723879999999998836e+04,1.557081897610024049e-17
9.725440000000000873e+04,1.573698163596042132e-17
9.727000000000000000e+04,1.596640824436170551e-17
9.728569999999999709e+04,1.618298342667878589e-17
9.730130000000000291e+04,1.638678560161195281e-17
9.731690000000000873e+04,1.595418806214627481e-17
9.733250000000000000e+04,1.545541252099930115e-17
9.734809999999999127e+04,1.694362426580270107e-17
9.736370000000001164e+04,1.711845600282995853e-17
9.737939999999999418e+04,1.513386800326188385e-17
9.739500000000000000e+04,1.506897199638234271e-17
9.741059999999999127e+04,1.515892868339486342e-17
9.742620000000001164e+04,1.522040125261002881e-17
9.744180000000000291e+04,1.517448195775687905e-17
9.745749999999998545e+04,1.552626492743933258e-17
9.747310000000000582e+04,1.540454662964489671e-17
9.748869999999999709e+04,1.495485132866459006e-17
9.750430000000000291e+04,1.547037030408971631e-17
9.751989999999999418e+04,1.723388863736494016e-17
9.753550000000000000e+04,1.583233258374142350e-17
9.755119999999999709e+04,1.474352476985480471e-17
9.756679999999998836e+04,1.479864749998668016e-17
9.758240000000000873e+04,1.473095007734297323e-17
9.759800000000000000e+04,1.470421014621659873e-17
9.761359999999999127e+04,1.509909067029695881e-17
9.762930000000000291e+04,1.518230287000745075e-17
9.764490000000000873e+04,1.484730245669155083e-17
9.766050000000000000e+04,1.470111198945849162e-17
9.767609999999999127e+04,1.665091105002481673e-17
9.769170000000001164e+04,1.733039065957019907e-17
9.770730000000000291e+04,1.466819063115442357e-17
9.772300000000000000e+04,1.445314753997110721e-17
9.773860000000000582e+04,1.459289400319175147e-17
9.775420000000001164e+04,1.446274658294049865e-17
9.776980000000000291e+04,1.448949418515027019e-17
9.778539999999999418e+04,1.521538552798204579e-17
9.780110000000000582e+04,1.500050632020081059e-17
9.781669999999999709e+04,1.433774012605241001e-17
9.783230000000000291e+04,1.427052303273739554e-17
9.784789999999999418e+04,1.706844143441733815e-17
9.786350000000000000e+04,1.619592062298054804e-17
9.787910000000000582e+04,1.395021279584397460e-17
9.789479999999998836e+04,1.400830358968349498e-17
9.791040000000000873e+04,1.395067677225513993e-17
9.792600000000000000e+04,1.402751501120890677e-17
9.794159999999999127e+04,1.483561470168339427e-17
9.795719999999999709e+04,1.513081935751626545e-17
9.797290000000000873e+04,1.393600656156911872e-17
9.798850000000000000e+04,1.373174433195554162e-17
9.800409999999999127e+04,1.486039641705914370e-17
9.801970000000001164e+04,1.757031276439935155e-17
9.803530000000000291e+04,1.550287078775732903e-17
9.805089999999999418e+04,1.432857660524114381e-17
9.806660000000000582e+04,1.422423552811953454e-17
9.808219999999999709e+04,1.397040655056026933e-17
9.809780000000000291e+04,1.381642842751264133e-17
9.811339999999999418e+04,1.484599134461283178e-17
9.812900000000001455e+04,1.446767116600611932e-17
9.814469999999999709e+04,1.330525242434090416e-17
9.816030000000000291e+04,1.329168966824213369e-17
9.817589999999999418e+04,1.323458979368064470e-17
9.819150000000000000e+04,1.315265054261190532e-17
9.820710000000000582e+04,1.328213292383196561e-17
9.822279999999998836e+04,1.363834471711450140e-17
9.823840000000000873e+04,1.398503741212185361e-17
9.825400000000000000e+04,1.341541061488104072e-17
9.826959999999999127e+04,1.385819002978143533e-17
9.828519999999999709e+04,1.526585995636542481e-17
9.830080000000000291e+04,1.397039049036495463e-17
9.831650000000000000e+04,1.337354785129260595e-17
9.833209999999999127e+04,1.331659656819309930e-17
9.834770000000001164e+04,1.318219312852813141e-17
9.836330000000000291e+04,1.317491365928427280e-17
9.837889999999999418e+04,1.369112222922552506e-17
9.839450000000000000e+04,1.426274081585976765e-17
9.841019999999999709e+04,1.363288541211970208e-17
9.842580000000000291e+04,1.302511966242198052e-17
9.844139999999999418e+04,1.415015836082055237e-17
9.845700000000001455e+04,1.486934933352339023e-17
9.847260000000000582e+04,1.308384987065894059e-17
9.848829999999998836e+04,1.290042045735510963e-17
9.850390000000000873e+04,1.297048709792899001e-17
9.851950000000000000e+04,1.311154891083949603e-17
9.853510000000000582e+04,1.359217062883996985e-17
9.855069999999999709e+04,1.418361034918341899e-17
9.856640000000000873e+04,1.292627150326018453e-17
9.858200000000000000e+04,1.242552980233560971e-17
9.859759999999999127e+04,1.242159820703346120e-17
9.861319999999999709e+04,1.388818184977524808e-17
9.862880000000000291e+04,1.453097988764501694e-17
9.864439999999999418e+04,1.236668218652725204e-17
9.866009999999999127e+04,1.217179239182614800e-17
9.867570000000001164e+04,1.241117985553605150e-17
9.869130000000000291e+04,1.328755307249160397e-17
9.870689999999999418e+04,1.433568297075055732e-17
9.872250000000000000e+04,1.312227892057954339e-17
9.873810000000000582e+04,1.206646812007477394e-17
9.875380000000000291e+04,1.189355815676312021e-17
9.876939999999999418e+04,1.199428663191156474e-17
9.878500000000000000e+04,1.383991713614079150e-17
9.880060000000000582e+04,1.439142581075896024e-17
9.881619999999999709e+04,1.249257872179204584e-17
9.883190000000000873e+04,1.233514957246137894e-17
9.884750000000000000e+04,1.230364228141071055e-17
9.886310000000000582e+04,1.357574475379365696e-17
9.887869999999999709e+04,1.484091127536957915e-17
9.889430000000000291e+04,1.287134870090880137e-17
9.891000000000000000e+04,1.173038397599653624e-17
9.892559999999999127e+04,1.160108535220452818e-17
9.894119999999999709e+04,1.156067819247391843e-17
9.895680000000000291e+04,1.349187993120023452e-17
9.897239999999999418e+04,1.451595536829124534e-17
9.898800000000000000e+04,1.196278674999252193e-17
9.900370000000001164e+04,1.142680245657457021e-17
9.901930000000000291e+04,1.181457536497184897e-17
9.903489999999999418e+04,1.408499309982850224e-17
9.905049999999998545e+04,1.428528712355862797e-17
9.906610000000000582e+04,1.234715442185970652e-17
9.908169999999999709e+04,1.174473126540381510e-17
9.909739999999999418e+04,1.160974038091881034e-17
9.910000000000000000e+04,1.158471020323170916e-17
9.911730000000000291e+04,1.137316053538286803e-17
9.913460000000000582e+04,1.340082047019735307e-17
9.915200000000000000e+04,1.341746347741125125e-17
9.916930000000000291e+04,1.167216918301357442e-17
9.918659999999999127e+04,1.175951673991582504e-17
9.920389999999999418e+04,1.429292828312144303e-17
9.922129999999998836e+04,1.459852261167172017e-17
9.923859999999999127e+04,1.219772358828156054e-17
9.925589999999999418e+04,1.206262107292153306e-17
9.927329999999998836e+04,1.298315363120367621e-17
9.929059999999999127e+04,1.376926793555901558e-17
9.930789999999999418e+04,1.349392374084150887e-17
9.932519999999999709e+04,1.317318855931619748e-17
9.934250000000000000e+04,1.328707271060678064e-17
9.935990000000000873e+04,1.344336323960665770e-17
9.937720000000001164e+04,1.534505150989480087e-17
9.939450000000001455e+04,1.489059508629511613e-17
9.941179999999998836e+04,1.259208253055505833e-17
9.942920000000001164e+04,1.205396554270188652e-17
9.944650000000000000e+04,1.117976332530646261e-17
9.946379999999998836e+04,1.081829511008180436e-17
9.948119999999999709e+04,1.068425222441654447e-17
9.949850000000000000e+04,1.064722672720606010e-17
9.951580000000000291e+04,1.065260669022780662e-17
9.953310000000000582e+04,1.156279109969908039e-17
9.955050000000000000e+04,1.523419579779522906e-17
9.956780000000000291e+04,1.531357455887323098e-17
9.958510000000000582e+04,1.204346084626657538e-17
9.960240000000000873e+04,1.200905846774200593e-17
9.961980000000000291e+04,1.119225468721687195e-17
9.963710000000000582e+04,1.087430893609335292e-17
9.965439999999999418e+04,1.098222760824449480e-17
9.967169999999999709e+04,1.115947795122116627e-17
9.968909999999999127e+04,1.089916717900611226e-17
9.970639999999999418e+04,1.022290510253872467e-17
9.972369999999999709e+04,1.382477227482273854e-17
9.974100000000000000e+04,1.538700437055546121e-17
9.975839999999999418e+04,1.137204864928856234e-17
9.977569999999999709e+04,1.109707773809121917e-17
9.979300000000000000e+04,1.034966798420225295e-17
9.981030000000000291e+04,1.072826556040316969e-17
9.982769999999999709e+04,1.159692784110445377e-17
9.984500000000000000e+04,1.190566236218895843e-17
9.986230000000000291e+04,1.044954407076734347e-17
9.987959999999999127e+04,9.923027228146338562e-18
9.989699999999998545e+04,1.224475178630261599e-17
9.991429999999998836e+04,1.597633046221230386e-17
9.993159999999999127e+04,1.302580796371194962e-17
9.994889999999999418e+04,1.188692459438983184e-17
9.996630000000000291e+04,1.143879487219136046e-17
9.998360000000000582e+04,1.110195793876565256e-17
1.000010000000000000e+05,1.025869273787937178e-17
1.000180000000000000e+05,9.637855509030232068e-18
1.000360000000000000e+05,1.043425729460813639e-17
1.000530000000000000e+05,1.064034427893162535e-17
1.000700000000000000e+05,1.079839092155826546e-17
1.000880000000000146e+05,1.613041147062105868e-17
1.001050000000000000e+05,1.216400352406557623e-17
1.001220000000000000e+05,1.126866749646392527e-17
1.001400000000000000e+05,1.138419873116322811e-17
1.001570000000000000e+05,1.090515771706515867e-17
1.001740000000000000e+05,9.416659790210883620e-18
1.001910000000000000e+05,9.359707406279424612e-18
1.002089999999999854e+05,9.863868754560833021e-18
1.002260000000000000e+05,1.066034738080846295e-17
1.002430000000000000e+05,1.249152763095206563e-17
1.002610000000000000e+05,2.022322358723324237e-17
1.002779999999999854e+05,1.805788776649845984e-17
1.002950000000000000e+05,1.549465657537643152e-17
1.003130000000000000e+05,1.519117187111511750e-17
1.003300000000000000e+05,1.261282857400837439e-17
1.003470000000000146e+05,1.017318389930878104e-17
1.003650000000000000e+05,1.052667427562986611e-17
1.003820000000000000e+05,1.110028842456749746e-17
1.003990000000000000e+05,9.707604598388888352e-18
1.004170000000000000e+05,9.296813079226300182e-18
1.004340000000000000e+05,9.192615673462565179e-18
1.004510000000000000e+05,9.138996372698142877e-18
1.004690000000000146e+05,1.081080234967052499e-17
1.004860000000000000e+05,1.190567321491198858e-17
1.005030000000000000e+05,1.129320762982701721e-17
1.005210000000000000e+05,1.043172112942983264e-17
1.005380000000000146e+05,1.026210180104142120e-17
1.005550000000000000e+05,9.787209542140321502e-18
1.005730000000000000e+05,9.857803069639523789e-18
1.005900000000000000e+05,9.413005261856923035e-18
1.006070000000000000e+05,8.773024843141222402e-18
1.006250000000000000e+05,8.755082456939778464e-18
1.006420000000000000e+05,1.128275291704777640e-17
1.006589999999999854e+05,1.472298438465213600e-17
1.006770000000000000e+05,1.332758185740423415e-17
1.006940000000000000e+05,9.550278551311757678e-18
1.007110000000000000e+05,8.645552587861631777e-18
1.007290000000000000e+05,9.032481832819715710e-18
1.007460000000000000e+05,1.189451418329964777e-17
1.007630000000000000e+05,9.802945953229453366e-18
1.007809999999999854e+05,9.640055997775108665e-18
1.007980000000000000e+05,9.542383980561402140e-18
1.008150000000000000e+05,8.730962141559728252e-18
1.008330000000000000e+05,1.099236724762289358e-17
1.008500000000000146e+05,1.286333676601637250e-17
1.008670000000000000e+05,1.155070684301451757e-17
1.008840000000000000e+05,9.691076323820875157e-18
1.009020000000000000e+05,1.049737442253549097e-17
1.009190000000000146e+05,1.149465296975521695e-17
1.009360000000000000e+05,1.011953830485013292e-17
1.009540000000000000e+05,1.021888365385293513e-17
1.009710000000000000e+05,9.227420820635857490e-18
1.009880000000000000e+05,8.418877180390838101e-18
1.010060000000000000e+05,9.456107424936879156e-18
1.010230000000000000e+05,1.261956698096809066e-17
1.010399999999999854e+05,1.323492808800744782e-17
1.010580000000000000e+05,9.493346234398691260e-18
1.010750000000000000e+05,8.269403654899786636e-18
1.010920000000000000e+05,8.251955127611045079e-18
1.011100000000000000e+05,8.246084835499332308e-18
1.011270000000000000e+05,8.882374578252127484e-18
1.011440000000000000e+05,1.086919264903891662e-17
1.011619999999999854e+05,1.543819436658904434e-17
1.011790000000000000e+05,1.538322308726201788e-17
1.011960000000000000e+05,1.741265398464117160e-17
1.012140000000000000e+05,2.255699439784867712e-17
1.012310000000000146e+05,1.827825238699074043e-17
1.012480000000000000e+05,1.483293322127459791e-17
1.012660000000000000e+05,1.324900587542807276e-17
1.012830000000000000e+05,1.211649165056406825e-17
1.013000000000000146e+05,1.139958594652537305e-17
1.013180000000000000e+05,1.141305844817182081e-17
1.013350000000000000e+05,1.058594319062988850e-17
1.013520000000000000e+05,1.047440868541306134e-17
1.013700000000000000e+05,1.254207100264114866e-17
1.013870000000000000e+05,1.510435097554129864e-17
1.014040000000000000e+05,1.416050146326624158e-17
1.014220000000000146e+05,1.066105203936525133e-17
1.014390000000000000e+05,9.474609544183407136e-18
1.014560000000000000e+05,1.107621957602387220e-17
1.014740000000000000e+05,1.281043328661543534e-17
1.014910000000000000e+05,8.434590855656912014e-18
1.015080000000000000e+05,7.916782301018619860e-18
1.015260000000000000e+05,8.190280990376163782e-18
1.015429999999999854e+05,1.074032971324356257e-17
1.015600000000000000e+05,1.272189670856962742e-17
1.015780000000000000e+05,8.733943214407779507e-18
1.015950000000000000e+05,7.775429801221043614e-18
1.016119999999999854e+05,9.038780177807647729e-18
1.016290000000000000e+05,1.008649336832512527e-17
1.016470000000000000e+05,9.929138696982237586e-18
1.016640000000000000e+05,8.840997734896236579e-18
1.016810000000000146e+05,7.799977779937362045e-18
1.016990000000000000e+05,9.078395340386857240e-18
1.017160000000000000e+05,9.359328247729849014e-18
1.017330000000000000e+05,9.744352518167326066e-18
1.017510000000000000e+05,1.018104125042464470e-17
1.017680000000000000e+05,1.004448555400900224e-17
1.017850000000000000e+05,1.245447438114945527e-17
1.018030000000000146e+05,1.216948115183929672e-17
1.018200000000000000e+05,7.501091951777202639e-18
1.018370000000000000e+05,7.423428472211350855e-18
1.018550000000000000e+05,8.611370219245137252e-18
1.018720000000000000e+05,9.498233607005643637e-18
1.018890000000000000e+05,7.805705268493381116e-18
1.019070000000000000e+05,7.514270719970378167e-18
1.019239999999999854e+05,7.736857510626277610e-18
1.019410000000000000e+05,1.301931867500230910e-17
1.019590000000000000e+05,1.273499072546216407e-17
1.019760000000000000e+05,1.090877250806867774e-17
1.019929999999999854e+05,8.913738527609020301e-18
1.020110000000000000e+05,7.380840469098966644e-18
1.020280000000000000e+05,7.300622954728393370e-18
1.020450000000000000e+05,7.491081725482465958e-18
1.020630000000000000e+05,1.068297005745035475e-17
1.020800000000000000e+05,1.215243452059236908e-17
1.020970000000000000e+05,1.024157416966160897e-17
1.021149999999999854e+05,8.104695364509077728e-18
1.021320000000000000e+05,1.172332311669853351e-17
1.021490000000000000e+05,1.790235708224706223e-17
1.021670000000000000e+05,1.838430633388100728e-17
1.021840000000000146e+05,1.711201547584608410e-17
1.022010000000000000e+05,1.557651271841635112e-17
1.022190000000000000e+05,1.331585371353653400e-17
1.022360000000000000e+05,1.078738894521404391e-17
1.022530000000000000e+05,9.189600242614021183e-18
1.022710000000000000e+05,9.997517528228052520e-18
1.022880000000000000e+05,9.438324908473294974e-18
1.023049999999999854e+05,8.971162779225210140e-18
1.023220000000000000e+05,1.228114074444272589e-17
1.023400000000000000e+05,1.173010316540958004e-17
1.023570000000000000e+05,8.487049837678468742e-18
1.023739999999999854e+05,7.746223400145920106e-18
1.023920000000000000e+05,8.521281548149726226e-18
1.024090000000000000e+05,9.759059569560769769e-18
1.024260000000000000e+05,8.004116225904248848e-18
1.024440000000000000e+05,8.158416089157470447e-18
1.024610000000000000e+05,9.729166956083373596e-18
1.024780000000000000e+05,9.874383334856742695e-18
1.024959999999999854e+05,1.047019043225046145e-17
1.025130000000000000e+05,1.360758938161716740e-17
1.025300000000000000e+05,1.154407905033378266e-17
1.025480000000000000e+05,7.865349292411461327e-18
1.025650000000000146e+05,7.603405619524670214e-18
1.025820000000000000e+05,7.535360862071828949e-18
1.026000000000000000e+05,7.393169607438564644e-18
1.026170000000000000e+05,8.051216037372731284e-18
1.026340000000000146e+05,9.773238190205837841e-18
1.026520000000000000e+05,7.860800189939692172e-18
1.026690000000000000e+05,7.340574377759687409e-18
1.026860000000000000e+05,8.694321796790623425e-18
1.027040000000000000e+05,1.088256707428834117e-17
1.027210000000000000e+05,1.327978163136953020e-17
1.027380000000000000e+05,9.903995541720024967e-18
1.027560000000000146e+05,7.279882063169444065e-18
1.027730000000000000e+05,7.226383976431896490e-18
1.027900000000000000e+05,9.281101344082924655e-18
1.028080000000000000e+05,1.002382386847041673e-17
1.028250000000000000e+05,7.315482445991902467e-18
1.028420000000000000e+05,6.836864592598002016e-18
1.028600000000000000e+05,7.387010122266732480e-18
1.028769999999999854e+05,9.231419370729750728e-18
1.028940000000000000e+05,8.486475160729075290e-18
1.029120000000000000e+05,7.045528284699216790e-18
1.029290000000000000e+05,7.561041989114913168e-18
1.029460000000000146e+05,1.001394061709621070e-17
1.029640000000000000e+05,1.141586016765468431e-17
1.029810000000000000e+05,1.030395672616625713e-17
1.029980000000000000e+05,1.096182587299579254e-17
1.030150000000000146e+05,1.078023269188704806e-17
1.030330000000000000e+05,9.516952751176921004e-18
1.030500000000000000e+05,1.062893353278146191e-17
1.030670000000000000e+05,1.393581968321592036e-17
1.030850000000000000e+05,1.907113095636091311e-17
1.031020000000000000e+05,2.150435253447655903e-17
1.031190000000000000e+05,1.696098792442930755e-17
1.031370000000000146e+05,1.420156061771661150e-17
1.031540000000000000e+05,1.053989451973959329e-17
1.031710000000000000e+05,9.466162061361263369e-18
1.031890000000000000e+05,1.026527432466578429e-17
1.032060000000000000e+05,1.200692123175603817e-17
1.032230000000000000e+05,8.550636594186921065e-18
1.032410000000000000e+05,8.215762096060015265e-18
1.032579999999999854e+05,8.851319321320686684e-18
1.032750000000000000e+05,1.008515854545058344e-17
1.032930000000000000e+05,1.585863946517312040e-17
1.033100000000000000e+05,1.446582506509138216e-17
1.033270000000000146e+05,1.041758306586647569e-17
1.033450000000000000e+05,7.421696910949570257e-18
1.033620000000000000e+05,7.175127499790510548e-18
1.033790000000000000e+05,8.224699041253482144e-18
1.033970000000000000e+05,9.228533836702546473e-18
1.034140000000000000e+05,9.018059374456061328e-18
1.034310000000000000e+05,8.093128660708567521e-18
1.034490000000000146e+05,8.362043927378940296e-18
1.034660000000000000e+05,1.072566325777885386e-17
1.034830000000000000e+05,1.099649195823611753e-17
1.035010000000000000e+05,8.056998375829465848e-18
1.035180000000000146e+05,7.609530490784236446e-18
1.035350000000000000e+05,8.543927251487977163e-18
1.035530000000000000e+05,1.045323701554385819e-17
1.035700000000000000e+05,1.048613827309345330e-17
1.035870000000000000e+05,9.851276295053990008e-18
1.036050000000000000e+05,9.361884584972166372e-18
1.036220000000000000e+05,9.079612189262252028e-18
1.036389999999999854e+05,9.040349553073883066e-18
1.036570000000000000e+05,8.691234800994734555e-18
1.036740000000000000e+05,9.223912782730814464e-18
1.036910000000000000e+05,1.032784128565996123e-17
1.037079999999999854e+05,9.320998834575833164e-18
1.037260000000000000e+05,7.771305040176826376e-18
1.037430000000000000e+05,7.066812441250421561e-18
1.037600000000000000e+05,7.217649262963163529e-18
1.037780000000000000e+05,8.200547564288314540e-18
1.037950000000000000e+05,1.082752181131939090e-17
1.038120000000000000e+05,1.536108842335406885e-17
1.038299999999999854e+05,1.113167671232348321e-17
1.038470000000000000e+05,7.266719164688249383e-18
1.038640000000000000e+05,8.150845811730593941e-18
1.038820000000000000e+05,8.592509446111671558e-18
1.038990000000000146e+05,8.839640567424833474e-18
1.039160000000000000e+05,1.057189400361937376e-17
1.039340000000000000e+05,1.094844464105098771e-17
1.039510000000000000e+05,8.861316970390178500e-18
1.039680000000000000e+05,8.395252148498725764e-18
1.039860000000000000e+05,8.306398578162490059e-18
1.040030000000000000e+05,7.741050576384140993e-18
1.040199999999999854e+05,7.095721842885064857e-18
1.040380000000000000e+05,7.926954085427798540e-18
1.040550000000000000e+05,1.172318583659321667e-17
1.040720000000000000e+05,1.137336672453774122e-17
1.040900000000000000e+05,9.548774671678193845e-18
1.041070000000000000e+05,8.801587577025660845e-18
1.041240000000000000e+05,9.241138122909957860e-18
1.041419999999999854e+05,8.499903503427196528e-18
1.041590000000000000e+05,8.549631743798905253e-18
1.041760000000000000e+05,9.698759189960176892e-18
1.041940000000000000e+05,8.900114352288523359e-18
1.042109999999999854e+05,8.563185847773283001e-18
1.042280000000000000e+05,1.075982305722009806e-17
1.042460000000000000e+05,1.075059024576418456e-17
1.042630000000000000e+05,9.235819074075648852e-18
1.042800000000000146e+05,1.163681178599662561e-17
1.042980000000000000e+05,1.377691181650230656e-17
1.043150000000000000e+05,1.120748386731019838e-17
1.043320000000000000e+05,8.124705979685184396e-18
1.043500000000000000e+05,7.951205628509157084e-18
1.043670000000000000e+05,1.024402599313710115e-17
1.043840000000000000e+05,8.339476116643967463e-18
1.044020000000000146e+05,8.691408225910438257e-18
1.044190000000000000e+05,9.991865201489749342e-18
1.044360000000000000e+05,1.235520454935870372e-17
1.044530000000000000e+05,1.236492199488501166e-17
1.044710000000000000e+05,9.586379691597302598e-18
1.044880000000000000e+05,8.435466040770418466e-18
1.045050000000000000e+05,9.396226192818190101e-18
1.045229999999999854e+05,1.170076255908748831e-17
1.045400000000000000e+05,1.010865101775599868e-17
1.045570000000000000e+05,7.917011199177198446e-18
1.045750000000000000e+05,8.402246825427351222e-18
1.045919999999999854e+05,9.780708501473589449e-18
1.046090000000000000e+05,1.118019032185495996e-17
1.046270000000000000e+05,1.131601384347111595e-17
1.046440000000000000e+05,1.068813295708418742e-17
1.046610000000000146e+05,8.180443662199167873e-18
1.046790000000000000e+05,9.304824891909471515e-18
1.046960000000000000e+05,1.107956646984307339e-17
1.047130000000000000e+05,1.085723868913383318e-17
1.047310000000000000e+05,1.050092514900886954e-17
1.047480000000000000e+05,9.358145637410540590e-18
1.047650000000000000e+05,8.950858871722295000e-18
1.047830000000000146e+05,1.064341217538287698e-17
1.048000000000000000e+05,1.036427039349760958e-17
1.048170000000000000e+05,9.517737620648195026e-18
1.048350000000000000e+05,9.470825185220154650e-18
1.048520000000000146e+05,1.038944243069378048e-17
1.048690000000000000e+05,1.067503069869562890e-17
1.048870000000000000e+05,9.308832960950137367e-18
1.049040000000000000e+05,8.033621736103575675e-18
1.049210000000000000e+05,8.801713189653000500e-18
1.049390000000000000e+05,1.133049637345732236e-17
1.049560000000000000e+05,1.371356974341570438e-17
1.049729999999999854e+05,1.613046678782555323e-17
1.049910000000000000e+05,1.359564121676668808e-17
1.050080000000000000e+05,1.356405159377987676e-17
1.050250000000000000e+05,2.039520842557464403e-17
1.050430000000000000e+05,1.895093673070655150e-17
1.050600000000000000e+05,1.546819500122291004e-17
1.050770000000000000e+05,1.758106362974881384e-17
1.050949999999999854e+05,2.031919118493968651e-17
1.051120000000000000e+05,2.566075869365697143e-17
1.051290000000000000e+05,1.787290486715092912e-17
1.051460000000000000e+05,1.709159127117154841e-17
1.051640000000000146e+05,1.767668041327621775e-17
1.051810000000000000e+05,2.420171828167084441e-17
1.051980000000000000e+05,2.580844876575911996e-17
1.052160000000000000e+05,1.964963115486839261e-17
1.052330000000000146e+05,2.030924878726816521e-17
1.052500000000000000e+05,2.820238842992760940e-17
1.052680000000000000e+05,2.814675305477423202e-17
1.052850000000000000e+05,2.662584628719696708e-17
1.053020000000000000e+05,3.995426313611722317e-17
1.053200000000000000e+05,5.194873550524550786e-17
1.053370000000000000e+05,4.849523514896572048e-17
1.053539999999999854e+05,2.596165692902464411e-17
1.053720000000000000e+05,1.733155909147399125e-17
1.053890000000000000e+05,1.749331663381562283e-17
1.054060000000000000e+05,1.801114436835923883e-17
1.054240000000000000e+05,1.853098308265809217e-17
1.054410000000000000e+05,1.857624179928227683e-17
1.054580000000000000e+05,1.676417548404879276e-17
1.054759999999999854e+05,1.707912569217482051e-17
1.054930000000000000e+05,1.736994510241808856e-17
1.055100000000000000e+05,1.765519024710672205e-17
1.055280000000000000e+05,1.785376465997056623e-17
1.055450000000000146e+05,1.750623182836595502e-17
1.055620000000000000e+05,1.845297044088622592e-17
1.055800000000000000e+05,1.747849057038541234e-17
1.055970000000000000e+05,1.701849897068889441e-17
1.056140000000000146e+05,1.451616505285483619e-17
1.056320000000000000e+05,1.676810096111406971e-17
1.056490000000000000e+05,1.438031132706781385e-17
1.056660000000000000e+05,1.565107682847489990e-17
1.056840000000000000e+05,1.913510425932446745e-17
1.057010000000000000e+05,1.733653305157367163e-17
1.057180000000000000e+05,1.439909951457722369e-17
1.057360000000000146e+05,1.289793028891603611e-17
1.057530000000000000e+05,1.393922582438946154e-17
1.057700000000000000e+05,1.395082394193862517e-17
1.057880000000000000e+05,1.269773419103921291e-17
1.058050000000000000e+05,1.260528061279259077e-17
1.058220000000000000e+05,1.391034542866782347e-17
1.058390000000000000e+05,1.679892054091162774e-17
1.058569999999999854e+05,1.262767912718130808e-17
1.058740000000000000e+05,9.055845697620911243e-18
1.058910000000000000e+05,8.772206246811044280e-18
1.059090000000000000e+05,9.685970836512414828e-18
1.059259999999999854e+05,9.982111695891912133e-18
1.059430000000000000e+05,8.200013076020660461e-18
1.059610000000000000e+05,8.037020979276232886e-18
1.059780000000000000e+05,1.084516307199259815e-17
1.059950000000000146e+05,1.468417181313791270e-17
1.060130000000000000e+05,1.335877927314787358e-17
1.060300000000000000e+05,8.799887498719240801e-18
1.060470000000000000e+05,9.234253911246123493e-18
1.060650000000000000e+05,9.876019194030364139e-18
1.060820000000000000e+05,1.065341166005354563e-17
1.060990000000000000e+05,1.056211353547904904e-17
1.061170000000000146e+05,9.850368998368034085e-18
1.061340000000000000e+05,9.801969733094847593e-18
1.061510000000000000e+05,9.907913254695669454e-18
1.061690000000000000e+05,1.403233797243847146e-17
1.061860000000000000e+05,1.266387927538675091e-17
1.062030000000000000e+05,9.443703447867762587e-18
1.062210000000000000e+05,1.078762808104341835e-17
1.062379999999999854e+05,1.104448362113579312e-17
1.062550000000000000e+05,1.153484513828047659e-17
1.062730000000000000e+05,1.113011583649376207e-17
1.062900000000000000e+05,1.076035866165167225e-17
1.063069999999999854e+05,1.033512958236325076e-17
1.063250000000000000e+05,1.490873383688387203e-17
1.063420000000000000e+05,1.427567863021710702e-17
1.063590000000000000e+05,1.112537468869504807e-17
