# CVS spectrum collected post-FFT during II&T by Caleb Baker.  This is
# Band 1 + LOWFS (510-640nm, or 575 center and 130 width in Varia command)
#
# flux units are arbitrary spectrometer units; we are relying on the self-
# normalization of eetc spectra for magnitude conversion.
#
# wavelength (A), flux
5.69649E+03,2.7968E-06
5.69876E+03,2.8228E-06
5.70102E+03,2.7932E-06
5.70329E+03,2.8104E-06
5.70556E+03,2.7523E-06
5.70783E+03,2.7797E-06
5.71010E+03,2.7532E-06
5.71237E+03,2.7780E-06
5.71464E+03,2.7270E-06
5.71690E+03,2.7660E-06
5.71917E+03,2.7245E-06
5.72144E+03,2.7484E-06
5.72371E+03,2.7164E-06
5.72598E+03,2.7433E-06
5.72825E+03,2.6976E-06
5.73052E+03,2.7233E-06
5.73279E+03,2.6652E-06
5.73506E+03,2.7052E-06
5.73733E+03,2.6699E-06
5.73960E+03,2.6744E-06
5.74187E+03,2.6568E-06
5.74414E+03,2.6723E-06
5.74641E+03,2.6261E-06
5.74868E+03,2.6600E-06
5.75095E+03,2.6244E-06
5.75323E+03,2.6343E-06
5.75550E+03,2.6028E-06
5.75777E+03,2.6121E-06
5.76004E+03,2.5740E-06
5.76231E+03,2.5995E-06
5.76458E+03,2.5594E-06
5.76685E+03,2.5759E-06
5.76912E+03,2.5564E-06
5.77140E+03,2.5563E-06
5.77367E+03,2.5240E-06
5.77594E+03,2.5268E-06
5.77821E+03,2.5369E-06
5.78048E+03,2.5100E-06
5.78276E+03,2.5263E-06
5.78503E+03,2.5065E-06
5.78730E+03,2.5165E-06
5.78957E+03,2.5043E-06
5.79185E+03,2.5115E-06
5.79412E+03,2.4877E-06
5.79639E+03,2.4938E-06
5.79867E+03,2.4728E-06
5.80094E+03,2.5010E-06
5.80321E+03,2.4771E-06
5.80549E+03,2.4942E-06
5.80776E+03,2.4756E-06
5.81003E+03,2.4995E-06
5.81231E+03,2.4760E-06
5.81458E+03,2.4975E-06
5.81686E+03,2.4692E-06
5.81913E+03,2.4788E-06
5.82140E+03,2.4632E-06
5.82368E+03,2.4884E-06
5.82595E+03,2.4632E-06
5.82823E+03,2.4691E-06
5.83050E+03,2.4593E-06
5.83278E+03,2.4768E-06
5.83505E+03,2.4499E-06
5.83733E+03,2.4749E-06
5.83960E+03,2.4393E-06
5.84188E+03,2.4723E-06
5.84415E+03,2.4321E-06
5.84643E+03,2.4563E-06
5.84870E+03,2.4252E-06
5.85098E+03,2.4513E-06
5.85326E+03,2.4329E-06
5.85553E+03,2.4344E-06
5.85781E+03,2.4258E-06
5.86008E+03,2.4412E-06
5.86236E+03,2.4256E-06
5.86464E+03,2.4416E-06
5.86691E+03,2.4099E-06
5.86919E+03,2.4328E-06
5.87147E+03,2.4207E-06
5.87374E+03,2.4510E-06
5.87602E+03,2.4236E-06
5.87830E+03,2.4524E-06
5.88057E+03,2.4321E-06
5.88285E+03,2.4486E-06
5.88513E+03,2.4230E-06
5.88741E+03,2.4592E-06
5.88968E+03,2.4248E-06
5.89196E+03,2.4590E-06
5.89424E+03,2.4474E-06
5.89652E+03,2.4872E-06
5.89880E+03,2.4763E-06
5.90107E+03,2.4965E-06
5.90335E+03,2.5032E-06
5.90563E+03,2.5233E-06
5.90791E+03,2.5154E-06
5.91019E+03,2.5353E-06
5.91247E+03,2.5329E-06
5.91474E+03,2.5587E-06
5.91702E+03,2.5477E-06
5.91930E+03,2.5863E-06
5.92158E+03,2.5616E-06
5.92386E+03,2.5938E-06
5.92614E+03,2.5658E-06
5.92842E+03,2.5951E-06
5.93070E+03,2.5775E-06
5.93298E+03,2.6065E-06
5.93526E+03,2.5861E-06
5.93754E+03,2.6149E-06
5.93982E+03,2.6081E-06
5.94210E+03,2.6221E-06
5.94438E+03,2.6124E-06
5.94666E+03,2.6277E-06
5.94894E+03,2.6226E-06
5.95122E+03,2.6559E-06
5.95350E+03,2.6373E-06
5.95578E+03,2.6466E-06
5.95806E+03,2.6386E-06
5.96034E+03,2.6555E-06
5.96263E+03,2.6353E-06
5.96491E+03,2.6566E-06
5.96719E+03,2.6433E-06
5.96947E+03,2.6515E-06
5.97175E+03,2.6377E-06
5.97403E+03,2.6569E-06
5.97632E+03,2.6302E-06
5.97860E+03,2.6583E-06
5.98088E+03,2.6348E-06
5.98316E+03,2.6513E-06
5.98544E+03,2.6334E-06
5.98773E+03,2.6514E-06
5.99001E+03,2.6261E-06
5.99229E+03,2.6560E-06
5.99457E+03,2.6377E-06
5.99686E+03,2.6549E-06
5.99914E+03,2.6371E-06
6.00142E+03,2.6451E-06
6.00371E+03,2.6169E-06
6.00599E+03,2.6516E-06
6.00827E+03,2.6132E-06
6.01056E+03,2.6180E-06
6.01284E+03,2.6011E-06
6.01512E+03,2.6025E-06
6.01741E+03,2.5767E-06
6.01969E+03,2.5794E-06
6.02198E+03,2.5488E-06
6.02426E+03,2.5496E-06
6.02654E+03,2.5292E-06
6.02883E+03,2.5162E-06
6.03111E+03,2.4992E-06
6.03340E+03,2.4931E-06
6.03568E+03,2.4618E-06
6.03797E+03,2.4699E-06
6.04025E+03,2.4472E-06
6.04254E+03,2.4442E-06
6.04482E+03,2.4231E-06
6.04711E+03,2.4194E-06
6.04939E+03,2.3993E-06
6.05168E+03,2.4009E-06
6.05396E+03,2.3782E-06
6.05625E+03,2.3823E-06
6.05853E+03,2.3598E-06
6.06082E+03,2.3732E-06
6.06311E+03,2.3538E-06
6.06539E+03,2.3715E-06
6.06768E+03,2.3505E-06
6.06996E+03,2.3588E-06
6.07225E+03,2.3442E-06
6.07454E+03,2.3547E-06
6.07682E+03,2.3428E-06
6.07911E+03,2.3550E-06
6.08140E+03,2.3379E-06
6.08369E+03,2.3511E-06
6.08597E+03,2.3410E-06
6.08826E+03,2.3561E-06
6.09055E+03,2.3372E-06
6.09283E+03,2.3587E-06
6.09512E+03,2.3428E-06
6.09741E+03,2.3577E-06
6.09970E+03,2.3433E-06
6.10198E+03,2.3624E-06
6.10427E+03,2.3440E-06
6.10656E+03,2.3513E-06
6.10885E+03,2.3460E-06
6.11114E+03,2.3486E-06
6.11343E+03,2.3346E-06
6.11571E+03,2.3460E-06
6.11800E+03,2.3514E-06
6.12029E+03,2.3481E-06
6.12258E+03,2.3553E-06
6.12487E+03,2.3559E-06
6.12716E+03,2.3392E-06
6.12945E+03,2.3570E-06
6.13174E+03,2.3470E-06
6.13403E+03,2.3609E-06
6.13632E+03,2.3477E-06
6.13861E+03,2.3602E-06
6.14089E+03,2.3450E-06
6.14318E+03,2.3509E-06
6.14547E+03,2.3452E-06
6.14776E+03,2.3508E-06
6.15005E+03,2.3270E-06
6.15234E+03,2.3501E-06
6.15464E+03,2.3278E-06
6.15693E+03,2.3384E-06
6.15922E+03,2.3366E-06
6.16151E+03,2.3405E-06
6.16380E+03,2.3376E-06
6.16609E+03,2.3497E-06
6.16838E+03,2.3296E-06
6.17067E+03,2.3376E-06
6.17296E+03,2.3288E-06
6.17525E+03,2.3421E-06
6.17755E+03,2.3263E-06
6.17984E+03,2.3313E-06
6.18213E+03,2.3215E-06
6.18442E+03,2.3425E-06
6.18671E+03,2.3279E-06
6.18900E+03,2.3239E-06
6.19130E+03,2.3176E-06
6.19359E+03,2.3276E-06
6.19588E+03,2.3044E-06
6.19817E+03,2.3131E-06
6.20047E+03,2.3135E-06
6.20276E+03,2.3222E-06
6.20505E+03,2.3051E-06
6.20734E+03,2.3211E-06
6.20964E+03,2.3053E-06
6.21193E+03,2.3255E-06
6.21422E+03,2.2990E-06
6.21652E+03,2.3053E-06
6.21881E+03,2.2917E-06
6.22110E+03,2.3102E-06
6.22340E+03,2.2810E-06
6.22569E+03,2.2915E-06
6.22798E+03,2.2768E-06
6.23028E+03,2.2740E-06
6.23257E+03,2.2672E-06
6.23487E+03,2.2693E-06
6.23716E+03,2.2512E-06
6.23945E+03,2.2626E-06
6.24175E+03,2.2455E-06
6.24404E+03,2.2484E-06
6.24634E+03,2.2360E-06
6.24863E+03,2.2308E-06
6.25093E+03,2.2276E-06
6.25322E+03,2.2283E-06
6.25552E+03,2.2048E-06
6.25781E+03,2.2162E-06
6.26011E+03,2.1985E-06
6.26240E+03,2.1999E-06
6.26470E+03,2.1711E-06
6.26699E+03,2.1771E-06
6.26929E+03,2.1504E-06
6.27159E+03,2.1435E-06
6.27388E+03,2.1221E-06
6.27618E+03,2.1195E-06
6.27847E+03,2.0873E-06
6.28077E+03,2.0752E-06
6.28307E+03,2.0520E-06
6.28536E+03,2.0378E-06
6.28766E+03,2.0058E-06
6.28996E+03,1.9967E-06
6.29225E+03,1.9666E-06
6.29455E+03,1.9689E-06
6.29685E+03,1.9477E-06
6.29914E+03,1.9353E-06
6.30144E+03,1.9118E-06
6.30374E+03,1.8926E-06
6.30604E+03,1.8740E-06
6.30833E+03,1.8555E-06
6.31063E+03,1.8323E-06
6.31293E+03,1.8162E-06
6.31523E+03,1.7996E-06
6.31753E+03,1.7884E-06
6.31982E+03,1.7735E-06
6.32212E+03,1.7550E-06
6.32442E+03,1.7222E-06
6.32672E+03,1.7222E-06
6.32902E+03,1.6830E-06
6.33132E+03,1.6734E-06
6.33361E+03,1.6431E-06
6.33591E+03,1.6246E-06
6.33821E+03,1.5914E-06
6.34051E+03,1.5710E-06
6.34281E+03,1.5404E-06
6.34511E+03,1.5093E-06
6.34741E+03,1.4708E-06
6.34971E+03,1.4408E-06
6.35201E+03,1.4010E-06
6.35431E+03,1.3684E-06
6.35661E+03,1.3212E-06
6.35891E+03,1.2808E-06
6.36121E+03,1.1871E-06
6.36351E+03,1.1428E-06
6.36581E+03,1.0928E-06
6.36811E+03,1.0402E-06
6.37041E+03,9.8844E-07
6.37271E+03,9.3810E-07
6.37501E+03,8.8339E-07
6.37731E+03,8.3397E-07
6.37961E+03,7.8406E-07
6.38191E+03,7.3692E-07
6.38421E+03,6.8018E-07
6.38651E+03,6.4143E-07
6.38882E+03,5.8263E-07
6.39112E+03,5.4240E-07
6.39342E+03,4.8820E-07
6.39572E+03,4.5016E-07
6.39802E+03,3.9276E-07
6.40032E+03,3.6528E-07
6.40263E+03,3.3038E-07
6.40493E+03,3.1084E-07
6.40723E+03,2.7152E-07
6.40953E+03,2.5231E-07
6.41183E+03,2.2015E-07
6.41414E+03,2.0750E-07
6.41644E+03,1.7407E-07
6.41874E+03,1.6460E-07
6.42104E+03,1.3419E-07
6.42335E+03,1.2882E-07
6.42565E+03,1.0516E-07
6.42795E+03,1.0563E-07
6.43026E+03,7.8343E-08
6.43256E+03,8.6340E-08
6.43486E+03,6.2952E-08
6.43717E+03,6.7778E-08
6.43947E+03,4.7037E-08
6.44177E+03,5.4281E-08
6.44408E+03,3.9531E-08
6.44638E+03,4.7026E-08
6.44869E+03,3.1703E-08
6.45099E+03,3.9249E-08
6.45329E+03,2.3741E-08
6.45560E+03,3.8222E-08
6.45790E+03,2.4907E-08
6.46021E+03,3.2500E-08
6.46251E+03,1.9146E-08
6.46482E+03,2.8658E-08
6.46712E+03,1.4765E-08
6.46943E+03,2.6130E-08
6.47173E+03,1.4159E-08
6.47404E+03,2.3987E-08
6.47634E+03,1.4070E-08
6.47865E+03,2.3571E-08
6.48095E+03,1.1023E-08
6.48326E+03,2.5946E-08
6.48556E+03,1.1639E-08
6.48787E+03,2.2894E-08
6.49018E+03,1.2735E-08
6.49248E+03,2.8824E-08
6.49479E+03,9.0921E-09
6.49709E+03,2.2484E-08
6.49940E+03,8.8634E-09
6.50171E+03,2.0033E-08
6.50401E+03,6.6617E-09
6.50632E+03,2.2519E-08
6.50863E+03,5.3233E-09
6.51093E+03,2.2873E-08
6.51324E+03,9.4009E-09
6.51555E+03,2.2018E-08
6.51785E+03,6.5649E-09
6.52016E+03,2.0976E-08
6.52247E+03,7.0855E-09
6.52478E+03,2.0696E-08
6.52708E+03,9.3369E-09
6.52939E+03,1.8011E-08
6.53170E+03,5.4842E-09
6.53401E+03,1.8422E-08
6.53632E+03,6.1303E-09
6.53862E+03,1.7532E-08
6.54093E+03,5.4105E-09
6.54324E+03,1.8201E-08
6.54555E+03,7.6373E-09
6.54786E+03,1.8209E-08
6.55017E+03,1.0000E-15
6.55247E+03,1.0000E-15
6.55478E+03,1.0000E-15
6.55709E+03,1.0000E-15
6.55940E+03,1.0000E-15
6.56171E+03,1.0000E-15
6.56402E+03,1.0000E-15
6.56633E+03,1.0000E-15
6.56864E+03,1.0000E-15
6.57095E+03,1.0000E-15
6.57326E+03,1.0000E-15
6.57557E+03,1.0000E-15
6.57788E+03,1.0000E-15
6.58019E+03,1.0000E-15
6.58250E+03,1.0000E-15
6.58481E+03,1.0000E-15
6.58712E+03,1.0000E-15
6.58943E+03,1.0000E-15
6.59174E+03,1.0000E-15
6.59405E+03,1.0000E-15
6.59636E+03,1.0000E-15
6.59867E+03,1.0000E-15
6.60098E+03,1.0000E-15
6.60329E+03,1.0000E-15
6.60560E+03,1.0000E-15
6.60791E+03,1.0000E-15
6.61023E+03,1.0000E-15
6.61254E+03,1.0000E-15
6.61485E+03,1.0000E-15
6.61716E+03,1.0000E-15
6.61947E+03,1.0000E-15
6.62178E+03,1.0000E-15
6.62409E+03,1.0000E-15
6.62641E+03,1.0000E-15
6.62872E+03,1.0000E-15
6.63103E+03,1.0000E-15
6.63334E+03,1.0000E-15
6.63566E+03,1.0000E-15
6.63797E+03,1.0000E-15
6.64028E+03,1.0000E-15
6.64259E+03,1.0000E-15
6.64491E+03,1.0000E-15
6.64722E+03,1.0000E-15
6.64953E+03,1.0000E-15
6.65185E+03,1.0000E-15
6.65416E+03,1.0000E-15
6.65647E+03,1.0000E-15
6.65879E+03,1.0000E-15
6.66110E+03,1.0000E-15
6.66341E+03,1.0000E-15
6.66573E+03,1.0000E-15
6.66804E+03,1.0000E-15
6.67035E+03,1.0000E-15
6.67267E+03,1.0000E-15
6.67498E+03,1.0000E-15
6.67730E+03,1.0000E-15
6.67961E+03,1.0000E-15
6.68193E+03,1.0000E-15
6.68424E+03,1.0000E-15
6.68656E+03,1.0000E-15
6.68887E+03,1.0000E-15
6.69119E+03,1.0000E-15
6.69350E+03,1.0000E-15
6.69581E+03,1.0000E-15
6.69813E+03,1.0000E-15
6.70045E+03,1.0000E-15
6.70276E+03,1.0000E-15
6.70508E+03,1.0000E-15
6.70739E+03,1.0000E-15
6.70971E+03,1.0000E-15
6.71202E+03,1.0000E-15
6.71434E+03,1.0000E-15
6.71666E+03,1.0000E-15
6.71897E+03,1.0000E-15
6.72129E+03,1.0000E-15
6.72360E+03,1.0000E-15
6.72592E+03,1.0000E-15
6.72824E+03,1.0000E-15
6.73055E+03,1.0000E-15
6.73287E+03,1.0000E-15
6.73519E+03,1.0000E-15
6.73750E+03,1.0000E-15
6.73982E+03,1.0000E-15
6.74214E+03,1.0000E-15
6.74446E+03,1.0000E-15
6.74677E+03,1.0000E-15
6.74909E+03,1.0000E-15
6.75141E+03,1.0000E-15
6.75373E+03,1.0000E-15
6.75604E+03,1.0000E-15
6.75836E+03,1.0000E-15
6.76068E+03,1.0000E-15
6.76300E+03,1.0000E-15
6.76531E+03,1.0000E-15
6.76763E+03,1.0000E-15
6.76995E+03,1.0000E-15
6.77227E+03,1.0000E-15
6.77459E+03,1.0000E-15
6.77691E+03,1.0000E-15
6.77923E+03,1.0000E-15
6.78154E+03,1.0000E-15
6.78386E+03,1.0000E-15
6.78618E+03,1.0000E-15
6.78850E+03,1.0000E-15
6.79082E+03,1.0000E-15
6.79314E+03,1.0000E-15
6.79546E+03,1.0000E-15
6.79778E+03,1.0000E-15
6.80010E+03,1.0000E-15
6.80242E+03,1.0000E-15
6.80474E+03,1.0000E-15
6.80706E+03,1.0000E-15
6.80938E+03,1.0000E-15
6.81170E+03,1.0000E-15
6.81402E+03,1.0000E-15
6.81634E+03,1.0000E-15
6.81866E+03,1.0000E-15
6.82098E+03,1.0000E-15
6.82330E+03,1.0000E-15
6.82562E+03,1.0000E-15
6.82794E+03,1.0000E-15
6.83026E+03,1.0000E-15
6.83259E+03,1.0000E-15
6.83491E+03,1.0000E-15
6.83723E+03,1.0000E-15
6.83955E+03,1.0000E-15
6.84187E+03,1.0000E-15
6.84419E+03,1.0000E-15
6.84651E+03,1.0000E-15
6.84884E+03,1.0000E-15
6.85116E+03,1.0000E-15
6.85348E+03,1.0000E-15
6.85580E+03,1.0000E-15
6.85812E+03,1.0000E-15
6.86045E+03,1.0000E-15
6.86277E+03,1.0000E-15
6.86509E+03,1.0000E-15
6.86741E+03,1.0000E-15
6.86974E+03,1.0000E-15
6.87206E+03,1.0000E-15
6.87438E+03,1.0000E-15
6.87670E+03,1.0000E-15
6.87903E+03,1.0000E-15
6.88135E+03,1.0000E-15
6.88367E+03,1.0000E-15
6.88600E+03,1.0000E-15
6.88832E+03,1.0000E-15
6.89064E+03,1.0000E-15
6.89297E+03,1.0000E-15
6.89529E+03,1.0000E-15
6.89762E+03,1.0000E-15
6.89994E+03,1.0000E-15
6.90226E+03,1.0000E-15
6.90459E+03,1.0000E-15
6.90691E+03,1.0000E-15
6.90924E+03,1.0000E-15
6.91156E+03,1.0000E-15
6.91389E+03,1.0000E-15
6.91621E+03,1.0000E-15
6.91854E+03,1.0000E-15
6.92086E+03,1.0000E-15
6.92319E+03,1.0000E-15
6.92551E+03,1.0000E-15
6.92784E+03,1.0000E-15
6.93016E+03,1.0000E-15
6.93249E+03,1.0000E-15
6.93481E+03,1.0000E-15
6.93714E+03,1.0000E-15
6.93946E+03,1.0000E-15
6.94179E+03,1.0000E-15
6.94411E+03,1.0000E-15
6.94644E+03,1.0000E-15
6.94877E+03,1.0000E-15
6.95109E+03,1.0000E-15
6.95342E+03,1.0000E-15
6.95575E+03,1.0000E-15
6.95807E+03,1.0000E-15
6.96040E+03,1.0000E-15
6.96273E+03,1.0000E-15
6.96505E+03,1.0000E-15
6.96738E+03,1.0000E-15
6.96971E+03,1.0000E-15
6.97203E+03,1.0000E-15
6.97436E+03,1.0000E-15
6.97669E+03,1.0000E-15
6.97901E+03,1.0000E-15
6.98134E+03,1.0000E-15
6.98367E+03,1.0000E-15
6.98600E+03,1.0000E-15
6.98833E+03,1.0000E-15
6.99065E+03,1.0000E-15
6.99298E+03,1.0000E-15
6.99531E+03,1.0000E-15
6.99764E+03,1.0000E-15
6.99997E+03,1.0000E-15
7.00229E+03,1.0000E-15
7.00462E+03,1.0000E-15
7.00695E+03,1.0000E-15
7.00928E+03,1.0000E-15
7.01161E+03,1.0000E-15
7.01394E+03,1.0000E-15
7.01627E+03,1.0000E-15
7.01859E+03,1.0000E-15
7.02092E+03,1.0000E-15
7.02325E+03,1.0000E-15
7.02558E+03,1.0000E-15
7.02791E+03,1.0000E-15
7.03024E+03,1.0000E-15
7.03257E+03,1.0000E-15
7.03490E+03,1.0000E-15
7.03723E+03,1.0000E-15
7.03956E+03,1.0000E-15
7.04189E+03,1.0000E-15
7.04422E+03,1.0000E-15
7.04655E+03,1.0000E-15
7.04888E+03,1.0000E-15
7.05121E+03,1.0000E-15
7.05354E+03,1.0000E-15
7.05587E+03,1.0000E-15
7.05820E+03,1.0000E-15
7.06053E+03,1.0000E-15
7.06287E+03,1.0000E-15
7.06520E+03,1.0000E-15
7.06753E+03,1.0000E-15
7.06986E+03,1.0000E-15
7.07219E+03,1.0000E-15
7.07452E+03,1.0000E-15
7.07685E+03,1.0000E-15
7.07919E+03,1.0000E-15
7.08152E+03,1.0000E-15
7.08385E+03,1.0000E-15
7.08618E+03,1.0000E-15
7.08851E+03,1.0000E-15
7.09084E+03,1.0000E-15
7.09318E+03,1.0000E-15
7.09551E+03,1.0000E-15
7.09784E+03,1.0000E-15
7.10017E+03,1.0000E-15
7.10251E+03,1.0000E-15
7.10484E+03,1.0000E-15
7.10717E+03,1.0000E-15
7.10950E+03,1.0000E-15
7.11184E+03,1.0000E-15
7.11417E+03,1.0000E-15
7.11650E+03,1.0000E-15
7.11884E+03,1.0000E-15
7.12117E+03,1.0000E-15
7.12350E+03,1.0000E-15
7.12584E+03,1.0000E-15
7.12817E+03,1.0000E-15
7.13050E+03,1.0000E-15
7.13284E+03,1.0000E-15
7.13517E+03,1.0000E-15
7.13751E+03,1.0000E-15
7.13984E+03,1.0000E-15
7.14218E+03,1.0000E-15
7.14451E+03,1.0000E-15
7.14684E+03,1.0000E-15
7.14918E+03,1.0000E-15
7.15151E+03,1.0000E-15
7.15385E+03,1.0000E-15
7.15618E+03,1.0000E-15
7.15852E+03,1.0000E-15
7.16085E+03,1.0000E-15
7.16319E+03,1.0000E-15
7.16552E+03,1.0000E-15
7.16786E+03,1.0000E-15
7.17019E+03,1.0000E-15
7.17253E+03,1.0000E-15
7.17486E+03,1.0000E-15
7.17720E+03,1.0000E-15
7.17954E+03,1.0000E-15
7.18187E+03,1.0000E-15
7.18421E+03,1.0000E-15
7.18654E+03,1.0000E-15
7.18888E+03,1.0000E-15
7.19122E+03,1.0000E-15
7.19355E+03,1.0000E-15
7.19589E+03,1.0000E-15
7.19823E+03,1.0000E-15
7.20056E+03,1.0000E-15
7.20290E+03,1.0000E-15
7.20524E+03,1.0000E-15
7.20757E+03,1.0000E-15
7.20991E+03,1.0000E-15
7.21225E+03,1.0000E-15
7.21458E+03,1.0000E-15
7.21692E+03,1.0000E-15
7.21926E+03,1.0000E-15
7.22160E+03,1.0000E-15
7.22393E+03,1.0000E-15
7.22627E+03,1.0000E-15
7.22861E+03,1.0000E-15
7.23095E+03,1.0000E-15
7.23329E+03,1.0000E-15
7.23562E+03,1.0000E-15
7.23796E+03,1.0000E-15
7.24030E+03,1.0000E-15
7.24264E+03,1.0000E-15
7.24498E+03,1.0000E-15
7.24732E+03,1.0000E-15
7.24965E+03,1.0000E-15
7.25199E+03,1.0000E-15
7.25433E+03,1.0000E-15
7.25667E+03,1.0000E-15
7.25901E+03,1.0000E-15
7.26135E+03,1.0000E-15
7.26369E+03,1.0000E-15
7.26603E+03,1.0000E-15
7.26837E+03,1.0000E-15
7.27071E+03,1.0000E-15
7.27305E+03,1.0000E-15
7.27539E+03,1.0000E-15
7.27773E+03,1.0000E-15
7.28007E+03,1.0000E-15
7.28241E+03,1.0000E-15
7.28475E+03,1.0000E-15
7.28709E+03,1.0000E-15
7.28943E+03,1.0000E-15
7.29177E+03,1.0000E-15
7.29411E+03,1.0000E-15
7.29645E+03,1.0000E-15
7.29879E+03,1.0000E-15
7.30113E+03,1.0000E-15
7.30347E+03,1.0000E-15
7.30581E+03,1.0000E-15
7.30815E+03,1.0000E-15
7.31049E+03,1.0000E-15
7.31284E+03,1.0000E-15
7.31518E+03,1.0000E-15
7.31752E+03,1.0000E-15
7.31986E+03,1.0000E-15
7.32220E+03,1.0000E-15
7.32454E+03,1.0000E-15
7.32688E+03,1.0000E-15
7.32923E+03,1.0000E-15
7.33157E+03,1.0000E-15
7.33391E+03,1.0000E-15
7.33625E+03,1.0000E-15
7.33859E+03,1.0000E-15
7.34094E+03,1.0000E-15
7.34328E+03,1.0000E-15
7.34562E+03,1.0000E-15
7.34797E+03,1.0000E-15
7.35031E+03,1.0000E-15
7.35265E+03,1.0000E-15
7.35499E+03,1.0000E-15
7.35734E+03,1.0000E-15
7.35968E+03,1.0000E-15
7.36202E+03,1.0000E-15
7.36437E+03,1.0000E-15
7.36671E+03,1.0000E-15
7.36905E+03,1.0000E-15
7.37140E+03,1.0000E-15
7.37374E+03,1.0000E-15
7.37609E+03,1.0000E-15
7.37843E+03,1.0000E-15
7.38077E+03,1.0000E-15
7.38312E+03,1.0000E-15
7.38546E+03,1.0000E-15
7.38781E+03,1.0000E-15
7.39015E+03,1.0000E-15
7.39249E+03,1.0000E-15
7.39484E+03,1.0000E-15
7.39718E+03,1.0000E-15
7.39953E+03,1.0000E-15
7.40187E+03,1.0000E-15
7.40422E+03,1.0000E-15
7.40656E+03,1.0000E-15
7.40891E+03,1.0000E-15
7.41125E+03,1.0000E-15
7.41360E+03,1.0000E-15
7.41594E+03,1.0000E-15
7.41829E+03,1.0000E-15
7.42064E+03,1.0000E-15
7.42298E+03,1.0000E-15
7.42533E+03,1.0000E-15
7.42767E+03,1.0000E-15
7.43002E+03,1.0000E-15
7.43237E+03,1.0000E-15
7.43471E+03,1.0000E-15
7.43706E+03,1.0000E-15
7.43940E+03,1.0000E-15
7.44175E+03,1.0000E-15
7.44410E+03,1.0000E-15
7.44644E+03,1.0000E-15
7.44879E+03,1.0000E-15
7.45114E+03,1.0000E-15
7.45348E+03,1.0000E-15
7.45583E+03,1.0000E-15
7.45818E+03,1.0000E-15
7.46053E+03,1.0000E-15
7.46287E+03,1.0000E-15
7.46522E+03,1.0000E-15
7.46757E+03,1.0000E-15
7.46992E+03,1.0000E-15
7.47226E+03,1.0000E-15
7.47461E+03,1.0000E-15
7.47696E+03,1.0000E-15
7.47931E+03,1.0000E-15
7.48165E+03,1.0000E-15
7.48400E+03,1.0000E-15
7.48635E+03,1.0000E-15
7.48870E+03,1.0000E-15
7.49105E+03,1.0000E-15
7.49340E+03,1.0000E-15
7.49575E+03,1.0000E-15
7.49809E+03,1.0000E-15
7.50044E+03,1.0000E-15
7.50279E+03,1.0000E-15
7.50514E+03,1.0000E-15
7.50749E+03,1.0000E-15
7.50984E+03,1.0000E-15
7.51219E+03,1.0000E-15
7.51454E+03,1.0000E-15
7.51689E+03,1.0000E-15
7.51924E+03,1.0000E-15
7.52159E+03,1.0000E-15
7.52394E+03,1.0000E-15
7.52629E+03,1.0000E-15
7.52864E+03,1.0000E-15
7.53099E+03,1.0000E-15
7.53334E+03,1.0000E-15
7.53569E+03,1.0000E-15
7.53804E+03,1.0000E-15
7.54039E+03,1.0000E-15
7.54274E+03,1.0000E-15
7.54509E+03,1.0000E-15
7.54744E+03,1.0000E-15
7.54979E+03,1.0000E-15
7.55214E+03,1.0000E-15
7.55449E+03,1.0000E-15
7.55684E+03,1.0000E-15
7.55919E+03,1.0000E-15
7.56154E+03,1.0000E-15
7.56390E+03,1.0000E-15
7.56625E+03,1.0000E-15
7.56860E+03,1.0000E-15
7.57095E+03,1.0000E-15
7.57330E+03,1.0000E-15
7.57565E+03,1.0000E-15
7.57801E+03,1.0000E-15
7.58036E+03,1.0000E-15
7.58271E+03,1.0000E-15
7.58506E+03,1.0000E-15
7.58741E+03,1.0000E-15
7.58977E+03,1.0000E-15
7.59212E+03,1.0000E-15
7.59447E+03,1.0000E-15
7.59682E+03,1.0000E-15
7.59918E+03,1.0000E-15
7.60153E+03,1.0000E-15
7.60388E+03,1.0000E-15
7.60623E+03,1.0000E-15
7.60859E+03,1.0000E-15
7.61094E+03,1.0000E-15
7.61329E+03,1.0000E-15
7.61565E+03,1.0000E-15
7.61800E+03,1.0000E-15
7.62035E+03,1.0000E-15
7.62271E+03,1.0000E-15
7.62506E+03,1.0000E-15
7.62742E+03,1.0000E-15
7.62977E+03,1.0000E-15
7.63212E+03,1.0000E-15
7.63448E+03,1.0000E-15
7.63683E+03,1.0000E-15
7.63919E+03,1.0000E-15
7.64154E+03,1.0000E-15
7.64390E+03,1.0000E-15
7.64625E+03,1.0000E-15
7.64860E+03,1.0000E-15
7.65096E+03,1.0000E-15
7.65331E+03,1.0000E-15
7.65567E+03,1.0000E-15
7.65802E+03,1.0000E-15
7.66038E+03,1.0000E-15
7.66273E+03,1.0000E-15
7.66509E+03,1.0000E-15
7.66744E+03,1.0000E-15
7.66980E+03,1.0000E-15
7.67216E+03,1.0000E-15
7.67451E+03,1.0000E-15
7.67687E+03,1.0000E-15
7.67922E+03,1.0000E-15
7.68158E+03,1.0000E-15
7.68393E+03,1.0000E-15
7.68629E+03,1.0000E-15
7.68865E+03,1.0000E-15
7.69100E+03,1.0000E-15
7.69336E+03,1.0000E-15
7.69572E+03,1.0000E-15
7.69807E+03,1.0000E-15
