# # wavelength, f_lambda
7.338569999999999709e+04,1.113340009246135953e-20
7.339610000000000582e+04,1.669536776908630248e-20
7.340659999999999127e+04,1.669059193628332923e-20
7.341700000000000000e+04,1.112390907158550870e-20
7.342750000000000000e+04,1.034227694812002110e-18
7.343790000000000873e+04,1.528667026241963117e-18
7.344839999999999418e+04,5.112623961980353792e-19
7.345880000000000291e+04,2.611144472974231916e-19
7.346919999999999709e+04,2.166080976518715120e-19
7.347969999999999709e+04,1.499165978880331261e-19
7.349009999999999127e+04,2.775447588848061188e-19
7.350060000000000582e+04,2.830147760275568452e-19
7.351100000000000000e+04,1.886231349469927132e-19
7.352150000000000000e+04,2.828538933446012483e-19
7.353189999999999418e+04,3.271305763148949042e-19
7.354239999999999418e+04,1.995481043335110840e-19
7.355280000000000291e+04,6.095579053194799472e-20
7.356330000000000291e+04,6.869418601502421097e-19
7.357369999999999709e+04,6.590562304809028157e-19
7.358410000000000582e+04,1.107344451056137712e-20
7.359460000000000582e+04,5.535142480773415255e-21
7.360500000000000000e+04,5.533578418143161712e-21
7.361550000000000000e+04,4.038359991882260847e-19
7.362589999999999418e+04,1.017600455458230112e-18
7.363640000000000873e+04,9.012042080977424135e-19
7.364680000000000291e+04,2.155646520919484027e-19
7.365730000000000291e+04,1.105144605646850266e-20
7.366769999999999709e+04,5.524162956098981959e-21
7.367810000000000582e+04,5.522603544550983383e-21
7.368859999999999127e+04,8.668016799230681647e-19
7.369900000000000000e+04,2.654865898896776515e-18
7.370950000000000000e+04,1.980925857871613265e-18
7.371990000000000873e+04,8.991638381428720955e-19
7.373039999999999418e+04,6.838316665504809493e-19
7.374080000000000291e+04,9.978921082317554445e-19
7.375130000000000291e+04,8.377702439969905371e-19
7.376169999999999709e+04,8.485542029762718871e-19
7.377209999999999127e+04,1.459762773885222172e-18
7.378260000000000582e+04,1.431812470634770115e-18
7.379300000000000000e+04,6.441340116292934486e-19
7.380350000000000000e+04,2.201541002370226428e-20
7.381389999999999418e+04,1.650690505798424762e-20
7.382439999999999418e+04,9.186230154038245922e-19
7.383480000000000291e+04,1.226318726849993380e-18
7.384530000000000291e+04,1.264453376866942495e-19
7.385569999999999709e+04,5.496075189592464418e-21
7.386619999999999709e+04,0.000000000000000000e+00
7.387660000000000582e+04,0.000000000000000000e+00
7.388700000000000000e+04,1.098283936553567409e-18
7.389750000000000000e+04,3.815452183075741768e-18
7.390789999999999418e+04,4.445534620609804367e-18
7.391840000000000873e+04,1.410096097505639699e-18
7.392880000000000291e+04,5.485211643400690876e-21
7.393930000000000291e+04,5.483653862010031652e-21
7.394969999999999709e+04,1.096422314139563215e-19
7.396019999999999709e+04,3.573321931486551516e-18
7.397059999999999127e+04,4.914675670439766614e-18
7.398100000000000000e+04,1.643242137268002812e-18
7.399150000000000000e+04,1.615396194795594926e-18
7.400190000000000873e+04,1.713481025995219399e-18
7.401239999999999418e+04,1.942853622224127503e-18
7.402280000000000291e+04,2.631690191081333851e-18
7.403330000000000291e+04,1.307267268184784004e-18
7.404369999999999709e+04,5.468201099342756591e-21
7.405419999999999709e+04,5.466650558223304050e-21
7.406460000000000582e+04,5.465115434177461895e-21
7.407510000000000582e+04,5.463566205218078606e-21
7.408550000000000000e+04,5.025069789694080284e-19
7.409589999999999418e+04,1.840188230668909588e-18
7.410639999999999418e+04,1.042659819426846746e-18
7.411680000000000291e+04,1.637226015481326748e-20
7.412730000000000291e+04,1.091174818689114327e-20
7.413769999999999709e+04,0.000000000000000000e+00
7.414819999999999709e+04,0.000000000000000000e+00
7.415860000000000582e+04,5.451269561508422032e-21
7.416909999999999127e+04,2.049097057163760932e-18
7.417950000000000000e+04,5.126754520070758643e-18
7.418989999999999418e+04,5.310504084759970343e-18
7.420040000000000873e+04,2.341405669056613781e-18
7.421080000000000291e+04,3.810522376166610682e-20
7.422130000000000291e+04,4.097873667258190488e-18
7.423169999999999709e+04,9.814731496318496979e-18
7.424219999999999709e+04,6.336434688304508275e-18
7.425259999999999127e+04,5.774599766934204920e-18
7.426310000000000582e+04,5.887121664044602413e-18
7.427350000000000000e+04,4.477959230105544879e-18
7.428390000000000873e+04,2.841404071461855273e-18
7.429439999999999418e+04,3.258815654740574634e-20
7.430000000000000000e+04,1.086108146197167233e-20
7.431239999999999418e+04,1.085745713618537169e-20
7.432480000000000291e+04,3.256150387273241169e-20
7.433719999999999709e+04,2.712553481234456935e-20
7.434969999999999709e+04,2.332011659865033517e-19
7.436210000000000582e+04,1.984259629808561906e-18
7.437450000000000000e+04,4.877700094214830085e-19
7.438690000000000873e+04,8.126790072319364803e-20
7.439930000000000291e+04,8.665686765393269729e-20
7.441169999999999709e+04,5.414249311221411174e-20
7.442419999999999709e+04,4.871187676187854795e-20
7.443660000000000582e+04,3.246376587011645875e-20
7.444900000000000000e+04,3.640139520853308040e-18
7.446139999999999418e+04,1.007869298665719019e-17
7.447380000000000291e+04,1.298875262085166091e-17
7.448619999999999709e+04,9.445185541222239150e-18
7.449869999999999709e+04,7.502837836711711954e-18
7.451110000000000582e+04,6.431177772261975019e-18
7.452350000000000000e+04,1.252879654099973909e-17
7.453590000000000873e+04,1.283760903715336301e-17
7.454830000000000291e+04,5.766641056091593952e-18
7.456069999999999709e+04,3.235578940035923282e-20
7.457319999999999709e+04,0.000000000000000000e+00
7.458560000000000582e+04,1.077806313172272840e-20
7.459800000000000000e+04,3.771068097168082284e-20
7.461039999999999418e+04,1.130944417023777366e-19
7.462280000000000291e+04,1.340531330901175298e-18
7.463519999999999709e+04,1.560742652050916251e-18
7.464769999999999709e+04,1.076013788244696651e-20
7.466009999999999127e+04,7.529594773387110272e-20
7.467250000000000000e+04,1.236594059507862663e-19
7.468489999999999418e+04,9.137008241631117617e-20
7.469730000000000291e+04,8.596682302084230484e-20
7.470969999999999709e+04,1.289074328545875667e-19
7.472219999999999709e+04,1.449723460143564193e-19
7.473460000000000582e+04,3.145392813183285643e-18
7.474700000000000000e+04,9.089637745604127514e-18
7.475939999999999418e+04,1.551806341203539232e-17
7.477180000000000291e+04,9.035349094136841756e-18
7.478419999999999709e+04,8.657121749151421131e-18
7.479669999999999709e+04,1.378782029518537300e-17
7.480909999999999127e+04,6.755024517115125673e-18
7.482150000000000000e+04,4.498287072501145656e-19
7.483389999999999418e+04,3.747330384112936547e-20
7.484630000000000291e+04,5.351555464488259722e-21
7.485869999999999709e+04,5.349782690135942141e-21
7.487119999999999709e+04,7.487195114888091197e-20
7.488360000000000582e+04,3.581971087859740087e-19
7.489600000000000000e+04,1.758325819187068285e-18
7.490840000000000873e+04,4.113868319832091843e-19
7.492080000000000291e+04,4.806825984213959312e-20
7.493319999999999709e+04,5.339150268643897623e-20
7.494569999999999709e+04,2.561937317262674244e-19
7.495809999999999127e+04,4.535263128285862730e-19
7.497050000000000000e+04,2.720257801149463568e-19
7.498289999999999418e+04,4.265659877380246008e-20
7.499530000000000291e+04,1.865609109904208688e-19
7.500769999999999709e+04,3.623413668689860521e-19
7.502019999999999709e+04,5.497230722385980561e-18
7.503260000000000582e+04,2.706171850524397680e-17
7.504500000000000000e+04,2.629687415116613141e-17
7.505740000000000873e+04,1.751304052402182396e-17
7.506980000000000291e+04,1.197472863034371759e-17
7.508219999999999709e+04,8.625764041610566765e-18
7.509469999999999709e+04,2.020159807459568064e-19
7.510710000000000582e+04,6.908791211115666064e-20
7.511950000000000000e+04,1.275048097218093236e-19
7.513189999999999418e+04,6.373136281126830294e-20
7.514430000000000291e+04,5.309194264798921986e-21
7.515669999999999709e+04,6.634303120102869587e-19
7.516910000000000582e+04,5.517919257985495430e-19
7.518160000000000582e+04,5.303927448960126029e-21
7.519400000000000000e+04,5.832396114667201327e-20
7.520640000000000873e+04,5.300429988294485454e-20
7.521880000000000291e+04,2.225446673137748518e-19
7.523119999999999709e+04,4.661303667572032534e-19
7.524359999999999127e+04,4.765671252078561789e-19
7.525610000000000582e+04,3.070190194218680584e-19
7.526850000000000000e+04,3.227929311342009891e-19
7.528089999999999418e+04,5.078346512308836479e-19
7.529330000000000291e+04,1.216286467546790907e-19
7.530569999999999709e+04,1.850261224891375746e-19
7.531810000000000582e+04,3.271241749508944108e-18
7.533060000000000582e+04,1.636134698840435436e-17
7.534300000000000000e+04,3.064168259533411400e-17
7.535539999999999418e+04,1.972945287312252352e-17
7.536780000000000291e+04,5.663028512667398011e-18
7.538019999999999709e+04,2.638008171469928989e-20
7.539259999999999127e+04,5.274280967782427837e-21
7.540510000000000582e+04,5.272532464098448798e-21
7.541750000000000000e+04,9.013065960620012629e-19
7.542989999999999418e+04,1.996976016116500335e-18
7.544230000000000291e+04,6.320800869779219981e-19
7.545469999999999709e+04,0.000000000000000000e+00
7.546710000000000582e+04,2.631936362057598834e-20
7.547959999999999127e+04,7.366981150457084948e-20
7.549200000000000000e+04,1.578120259334867800e-20
7.550439999999999418e+04,4.101765086069320559e-19
7.551680000000000291e+04,1.177555984882092719e-18
7.552919999999999709e+04,1.403143842882574628e-18
7.554160000000000582e+04,9.298686609229482443e-19
7.555410000000000582e+04,1.754086865016799446e-18
7.556650000000000000e+04,1.527759795040979310e-18
7.557890000000000873e+04,1.049662217436069411e-19
7.559130000000000291e+04,5.246589362069245864e-21
7.560369999999999709e+04,1.048973696809056218e-20
7.561610000000000582e+04,6.831822433676363696e-18
7.562859999999999127e+04,2.184621941251932446e-17
7.564100000000000000e+04,2.374106743683883207e-17
7.565339999999999418e+04,9.103608517653111937e-18
7.566580000000000291e+04,3.141757764164383298e-20
7.567819999999999709e+04,1.046909427984695111e-20
7.569060000000000582e+04,3.919391304899242578e-18
7.570310000000000582e+04,4.038412479609540351e-18
7.571550000000000000e+04,4.706451884330654660e-20
7.572790000000000873e+04,0.000000000000000000e+00
7.574030000000000291e+04,5.225966975448164985e-21
7.575269999999999709e+04,6.269107479377188735e-20
7.576510000000000582e+04,8.356074128114209016e-20
7.577759999999999127e+04,2.088329394924204188e-20
7.579000000000000000e+04,0.000000000000000000e+00
7.580239999999999418e+04,1.721744603651840579e-19
7.581480000000000291e+04,1.695102938079055055e-18
7.582719999999999709e+04,4.056488610378095954e-18
7.583960000000000582e+04,2.971005741737719813e-18
7.585210000000000582e+04,2.448969311902389894e-19
7.586450000000000000e+04,0.000000000000000000e+00
7.587690000000000873e+04,0.000000000000000000e+00
7.588930000000000291e+04,0.000000000000000000e+00
7.590169999999999709e+04,5.203765251987167976e-21
7.591409999999999127e+04,2.601032699311336539e-20
7.592660000000000582e+04,4.857129402777843447e-18
7.593900000000000000e+04,1.330335686032168178e-17
7.595139999999999418e+04,9.255780680585160944e-18
7.596380000000000291e+04,5.725177213330574376e-18
7.597619999999999709e+04,3.147300354190531302e-18
7.598860000000000582e+04,1.038374016542378159e-20
7.600110000000000582e+04,5.190162395873841156e-21
7.601350000000000000e+04,0.000000000000000000e+00
7.602590000000000873e+04,0.000000000000000000e+00
7.603830000000000291e+04,0.000000000000000000e+00
7.605070000000001164e+04,0.000000000000000000e+00
7.606309999999999127e+04,0.000000000000000000e+00
7.607550000000000000e+04,5.180015653216665431e-21
7.608800000000000000e+04,1.408501356651475677e-18
7.610039999999999418e+04,2.873027658920405939e-18
7.611280000000000291e+04,1.857803401973318262e-18
7.612519999999999709e+04,1.308833284357906756e-18
7.613760000000000582e+04,3.982108254700363472e-19
7.615009999999999127e+04,0.000000000000000000e+00
7.616250000000000000e+04,0.000000000000000000e+00
7.617489999999999418e+04,0.000000000000000000e+00
7.618730000000000291e+04,0.000000000000000000e+00
7.619969999999999709e+04,0.000000000000000000e+00
7.621209999999999127e+04,2.064585329357285320e-20
7.622450000000000000e+04,4.710882932227005895e-18
7.623700000000000000e+04,1.067725100162843100e-17
7.624939999999999418e+04,1.523204916015516293e-17
7.626180000000000291e+04,1.400542325256081741e-17
7.627419999999999709e+04,1.236734915992233412e-19
7.628660000000000582e+04,5.151387077870728652e-21
7.629900000000000000e+04,5.149712822398132432e-21
7.631150000000000000e+04,0.000000000000000000e+00
7.632389999999999418e+04,0.000000000000000000e+00
7.633630000000000291e+04,0.000000000000000000e+00
7.634869999999999709e+04,2.571505241845809242e-20
7.636110000000000582e+04,2.010264061190570556e-18
7.637350000000000000e+04,1.983912986565319090e-18
7.638600000000000000e+04,1.541396684862412694e-20
7.639840000000000873e+04,5.136321221091653991e-21
7.641080000000000291e+04,9.139684662003944715e-19
7.642319999999999709e+04,1.021464651646638861e-18
7.643560000000000582e+04,1.385457184286128931e-19
7.644800000000000000e+04,0.000000000000000000e+00
7.646050000000000000e+04,0.000000000000000000e+00
7.647289999999999418e+04,5.126318474000460892e-21
7.648530000000000291e+04,4.407204524643264389e-19
7.649769999999999709e+04,4.728524553150730202e-18
7.651010000000000582e+04,3.933185086464466541e-18
7.652250000000000000e+04,5.119675120946749044e-20
7.653500000000000000e+04,4.360538493111151685e-18
7.654740000000000873e+04,2.098724685491085235e-17
7.655979999999998836e+04,4.715230605368190910e-17
7.657219999999999709e+04,5.614108387924846289e-17
7.658459999999999127e+04,5.724229675444372487e-17
7.659700000000000000e+04,5.067310253333010813e-17
7.660950000000000000e+04,2.780824388797922749e-17
7.662189999999999418e+04,2.173284027496314861e-17
7.663430000000000291e+04,2.766262977540137812e-17
7.664669999999999709e+04,2.363243987056640786e-17
7.665910000000000582e+04,1.943650821333317888e-17
7.667150000000000000e+04,1.637544417237491471e-17
7.668400000000000000e+04,1.264337056038793229e-17
7.669640000000000873e+04,1.830657386058477062e-17
7.670880000000000291e+04,2.585120478691879551e-17
7.672119999999999709e+04,2.004170501019508358e-17
7.673359999999999127e+04,9.134231072458534084e-18
7.674600000000000000e+04,1.056663128917577186e-17
7.675850000000000000e+04,1.572266727259295912e-17
7.677089999999999418e+04,1.114473680438642879e-17
7.678330000000000291e+04,2.761130834159603234e-18
7.679569999999999709e+04,7.380971230232067109e-18
7.680810000000000582e+04,9.248643655854224244e-18
7.682050000000000000e+04,8.356652561023730151e-18
7.683300000000000000e+04,1.081186919005057735e-17
7.684540000000000873e+04,8.569537707888785443e-18
7.685780000000000291e+04,3.293741424640168000e-18
7.687019999999999709e+04,1.014693028554164582e-20
7.688259999999999127e+04,2.535914364216601564e-19
7.689500000000000000e+04,6.013249023349143857e-18
7.690750000000000000e+04,9.245026249852131343e-18
7.691989999999999418e+04,6.576850553817277644e-18
7.693230000000000291e+04,6.174573654975603749e-18
7.694469999999999709e+04,5.342145853390762505e-18
7.695710000000000582e+04,2.672743229697748356e-18
7.696950000000000000e+04,5.060382815088777306e-21
7.698190000000000873e+04,0.000000000000000000e+00
7.699439999999999418e+04,5.057110287286351402e-21
7.700680000000000291e+04,7.583222668000311685e-20
7.701919999999999709e+04,5.458162381071793865e-19
7.703159999999999127e+04,3.849797065762492689e-18
7.704400000000000000e+04,6.272846404475061783e-18
7.705650000000000000e+04,6.715120124381099519e-18
7.706889999999999418e+04,7.984888596847915618e-18
7.708130000000000291e+04,4.445274151877139180e-18
7.709369999999999709e+04,1.023950498655178198e-18
7.710610000000000582e+04,1.119428096226573632e-18
7.711850000000000000e+04,1.154354068321602800e-18
7.713090000000000873e+04,7.810801539800883152e-19
7.714339999999999418e+04,8.312029870505438804e-19
7.715580000000000291e+04,6.848925686601404506e-19
7.716819999999999709e+04,1.560650502181511054e-18
7.718060000000000582e+04,1.937604487157343804e-18
7.719300000000000000e+04,1.886670816057331120e-18
7.720539999999999418e+04,1.881035320132839050e-18
7.721790000000000873e+04,1.598865199807876955e-18
7.723030000000000291e+04,8.795961259536534168e-18
7.724269999999999709e+04,1.253650161121429867e-17
7.725510000000000582e+04,1.391883577308552070e-17
7.726750000000000000e+04,7.486944689430422225e-18
7.727989999999999418e+04,3.212680772152828836e-19
7.729239999999999418e+04,3.161459822071669085e-19
7.730480000000000291e+04,1.504974134162511756e-18
7.731719999999999709e+04,1.293862640574578356e-18
7.732960000000000582e+04,5.013363276928529923e-21
7.734200000000000000e+04,2.104937457928987222e-19
7.735439999999999418e+04,7.515223800674095756e-19
7.736690000000000873e+04,8.714842850141551222e-19
7.737930000000000291e+04,6.008310327033403728e-19
7.739169999999999709e+04,2.302447633722949377e-19
7.740409999999999127e+04,1.401040867574509958e-19
7.741650000000000000e+04,8.003383353584044676e-20
7.742889999999999418e+04,3.500358804437956194e-20
7.744139999999999418e+04,3.099317019697688504e-19
7.745380000000000291e+04,1.649108321959756303e-19
7.746619999999999709e+04,9.991396480597854328e-21
7.747860000000000582e+04,2.497049651637147541e-20
7.749100000000000000e+04,1.497750340130148391e-20
7.750339999999999418e+04,3.992722985029097249e-20
7.751590000000000873e+04,8.980729600246731778e-20
7.752830000000000291e+04,1.795571409108638266e-19
7.754069999999999709e+04,1.645414075952531630e-19
7.755309999999999127e+04,7.975214283761675151e-20
7.756550000000000000e+04,2.735620531988013032e-18
7.757789999999999418e+04,1.308095302774282651e-17
7.759039999999999418e+04,1.272317866616905295e-17
7.760280000000000291e+04,1.200724089117825162e-17
7.761519999999999709e+04,1.290415758086072590e-17
7.762760000000000582e+04,8.303185124551787942e-18
7.764000000000000000e+04,1.331367713045533685e-17
7.765240000000000873e+04,1.640186573585688714e-17
7.766489999999999418e+04,9.940337356849083482e-18
7.767730000000000291e+04,5.465440179481466647e-20
7.768969999999999709e+04,4.966996043963314183e-21
7.770209999999999127e+04,4.170945127262945741e-19
7.771450000000000000e+04,7.594654462900182269e-19
7.772689999999999418e+04,8.038833311913025225e-19
7.773939999999999418e+04,5.307892417766966298e-19
7.775180000000000291e+04,4.959064979335599370e-21
7.776419999999999709e+04,0.000000000000000000e+00
7.777660000000000582e+04,1.486770890720336001e-20
7.778900000000000000e+04,3.963458478326376303e-20
7.780140000000000873e+04,5.943292778506001268e-20
7.781389999999999418e+04,2.970691737286228990e-20
7.782630000000000291e+04,4.949575294975604834e-21
7.783869999999999709e+04,8.411597362224460006e-20
7.785110000000000582e+04,2.473211177585970246e-19
7.786350000000000000e+04,7.911755223855276192e-20
7.787589999999999418e+04,4.943272427100636718e-21
7.788840000000000873e+04,4.447517311887214854e-20
7.790080000000000291e+04,9.588758991027725012e-18
7.791319999999999709e+04,1.610458055924747617e-17
7.792560000000000582e+04,1.375439541061201962e-17
7.793800000000000000e+04,1.298503238306122557e-17
7.795040000000000873e+04,1.292662940205205529e-17
7.796280000000000291e+04,1.135405949991587620e-17
7.797530000000000291e+04,8.342706265545815253e-18
7.798769999999999709e+04,1.133695216447167884e-19
7.800010000000000582e+04,3.942034047374989047e-20
7.801250000000000000e+04,6.428398978723560998e-18
7.802489999999999418e+04,1.254739832426640055e-17
7.803730000000000291e+04,1.035766757997473826e-17
7.804980000000000291e+04,8.661433626190499294e-19
7.806219999999999709e+04,7.527149821255108660e-19
7.807459999999999127e+04,7.672303345330819911e-19
7.808700000000000000e+04,7.620701044434373042e-19
7.809939999999999418e+04,4.030316573652802662e-19
7.811180000000000291e+04,1.139922684726004711e-18
7.812430000000000291e+04,1.301650227913665351e-18
7.813669999999999709e+04,1.227582195016664459e-19
7.814910000000000582e+04,4.908770649613837693e-21
7.816150000000000000e+04,4.907213260675127761e-21
7.817389999999999418e+04,0.000000000000000000e+00
7.818630000000000291e+04,0.000000000000000000e+00
7.819880000000000291e+04,0.000000000000000000e+00
7.821119999999999709e+04,0.000000000000000000e+00
7.822359999999999127e+04,0.000000000000000000e+00
7.823600000000000000e+04,0.000000000000000000e+00
7.824839999999999418e+04,9.792639492387958489e-21
7.826080000000000291e+04,5.824774251309498183e-19
7.827330000000000291e+04,1.026594418445837047e-17
7.828569999999999709e+04,1.009148438319565498e-17
7.829810000000000582e+04,5.584500830355300665e-18
7.831050000000000000e+04,9.860220054783995921e-18
7.832290000000000873e+04,1.046797437117255326e-17
7.833530000000000291e+04,1.836933886927801886e-18
7.834780000000000291e+04,4.883903687341963840e-21
7.836019999999999709e+04,4.882358116654937453e-21
7.837259999999999127e+04,7.028371122514249924e-19
7.838500000000000000e+04,1.122231910361403949e-18
7.839739999999999418e+04,8.145802092801756364e-18
7.840980000000000291e+04,1.094703120503439622e-17
7.842230000000000291e+04,1.189896896308286822e-17
7.843469999999999709e+04,1.093520869805335084e-17
7.844710000000000582e+04,1.076611934617871225e-18
7.845950000000000000e+04,7.305011259206774614e-20
7.847190000000000873e+04,9.250090200653087340e-20
7.848430000000000291e+04,6.667694478899918240e-19
7.849680000000000291e+04,6.616917288245102264e-19
7.850919999999999709e+04,4.377459214962353828e-20
7.852159999999999127e+04,0.000000000000000000e+00
7.853400000000000000e+04,4.860772182082745526e-21
7.854639999999999418e+04,4.859237577889319353e-21
7.855880000000000291e+04,0.000000000000000000e+00
7.857130000000000291e+04,0.000000000000000000e+00
7.858369999999999709e+04,0.000000000000000000e+00
7.859610000000000582e+04,0.000000000000000000e+00
7.860850000000000000e+04,0.000000000000000000e+00
7.862090000000000873e+04,6.305042715419591425e-20
7.863330000000000291e+04,6.749116644285039442e-18
7.864580000000000291e+04,1.178296513773170569e-17
7.865819999999999709e+04,8.925289690951001569e-18
7.867060000000000582e+04,5.444551238547156190e-18
7.868300000000000000e+04,9.931721730751711350e-18
7.869539999999999418e+04,1.088224039392779055e-17
7.870780000000000291e+04,2.956830071329253260e-18
7.872030000000000291e+04,9.675584666192720396e-21
7.873269999999999709e+04,1.934507439079409763e-19
7.874510000000000582e+04,5.076482861175994554e-19
7.875750000000000000e+04,3.769914162896432327e-19
7.876990000000000873e+04,4.251897503323763204e-19
7.878230000000000291e+04,6.424140529559996732e-19
7.879480000000000291e+04,8.020385078671901403e-18
7.880719999999999709e+04,8.312316196831704271e-18
7.881960000000000582e+04,5.173054277451523872e-18
7.883200000000000000e+04,7.655834558378951637e-18
7.884439999999999418e+04,8.531135318923291255e-18
7.885680000000000291e+04,7.689588353904151082e-18
7.886919999999999709e+04,1.102711367947883594e-17
7.888169999999999709e+04,1.123079379027846585e-17
7.889409999999999127e+04,1.102978717995270776e-18
7.890650000000000000e+04,5.296485990118148900e-20
7.891889999999999418e+04,4.813474288994246338e-21
7.893130000000000291e+04,4.811962027247539746e-21
7.894369999999999709e+04,4.810450478055715388e-21
7.895619999999999709e+04,4.808927459694483417e-21
7.896860000000000582e+04,4.807417340007376855e-21
7.898100000000000000e+04,4.805907931529832533e-21
7.899339999999999418e+04,2.296502833763722150e-18
7.900580000000000291e+04,6.147700795414586013e-18
7.901819999999999709e+04,6.813163851856306890e-18
7.903069999999999709e+04,6.091029007236592288e-18
7.904309999999999127e+04,2.111278136230815661e-18
7.905550000000000000e+04,4.796854255651637818e-21
7.906789999999999418e+04,4.795349818866284720e-21
7.908030000000000291e+04,1.917538435889773481e-20
7.909269999999999709e+04,1.629396643045999578e-19
7.910519999999999709e+04,3.066130329614848802e-19
7.911760000000000582e+04,3.113062573949318794e-19
7.913000000000000000e+04,2.920573945115790096e-19
7.914240000000000873e+04,4.685813102747182274e-18
7.915480000000000291e+04,8.679675199790009752e-18
7.916719999999999709e+04,6.060476168509643773e-18
7.917969999999999709e+04,1.051999854774768670e-19
7.919209999999999127e+04,4.302288137495208376e-20
7.920450000000000000e+04,6.212470533172862093e-20
7.921689999999999418e+04,5.049635192988514522e-18
7.922930000000000291e+04,5.807412032423816318e-18
7.924169999999999709e+04,3.270421327783688580e-18
7.925419999999999709e+04,4.424415081520732375e-18
7.926660000000000582e+04,4.523229042628734872e-18
7.927900000000000000e+04,5.485323132930010073e-19
7.929140000000000873e+04,2.861012671602095035e-19
7.930380000000000291e+04,5.038574616433062019e-18
7.931619999999999709e+04,6.304588547231150600e-18
7.932869999999999709e+04,3.001238975066825903e-18
7.934110000000000582e+04,3.190796235415240008e-19
7.935350000000000000e+04,1.761530850591789947e-19
7.936589999999999418e+04,4.369135293839938944e-18
7.937830000000000291e+04,6.380370428501729093e-18
7.939069999999999709e+04,5.588809507873515784e-18
7.940319999999999709e+04,2.662764263215504329e-18
7.941560000000000582e+04,3.802761138394242458e-20
7.942800000000000000e+04,2.851180414202368674e-20
7.944040000000000873e+04,1.900193594365090006e-20
7.945280000000000291e+04,2.374500654642683738e-20
7.946519999999999709e+04,1.566681377807186282e-19
7.947769999999999709e+04,1.708569394066067983e-19
7.949010000000000582e+04,1.613145471489621729e-19
7.950250000000000000e+04,5.691678728235835435e-20
7.951489999999999418e+04,1.422475920492525341e-20
7.952730000000000291e+04,1.896043155314065765e-20
7.953969999999999709e+04,1.421589019908610196e-20
7.955219999999999709e+04,1.421142307770825159e-20
7.956460000000000582e+04,9.139832660863595209e-19
7.957700000000000000e+04,3.247653548683292783e-18
7.958939999999999418e+04,2.470476599184349421e-18
7.960180000000000291e+04,1.466684222023635451e-19
7.961419999999999709e+04,2.364882874536553087e-19
7.962669999999999709e+04,1.040221794599140415e-19
7.963910000000000582e+04,1.418042576906676024e-20
7.965150000000000000e+04,1.417601094718586332e-20
7.966389999999999418e+04,3.259467582940492129e-19
7.967630000000000291e+04,3.343456246771375417e-18
7.968869999999999709e+04,3.068602083033174839e-18
7.970119999999999709e+04,9.910835712509315707e-20
7.971359999999999127e+04,1.037955029539663571e-19
7.972600000000000000e+04,5.659811905924543966e-20
7.973839999999999418e+04,1.108035133382191954e-18
7.975080000000000291e+04,3.360780403914200043e-18
7.976319999999999709e+04,4.796929579394311574e-18
7.977560000000000582e+04,3.669593873894960536e-18
7.978810000000000582e+04,3.461240648542258458e-18
7.980050000000000000e+04,1.365235195741557984e-18
7.981290000000000873e+04,1.882497949864387169e-20
7.982530000000000291e+04,9.880044004716814767e-20
7.983769999999999709e+04,1.222863596573624251e-19
7.985010000000000582e+04,2.491986262117875021e-19
7.986259999999999127e+04,2.209182890003164945e-19
7.987500000000000000e+04,1.832582637601298850e-19
7.988739999999999418e+04,1.362266657225715080e-19
7.989980000000000291e+04,4.696013302672977046e-20
7.991219999999999709e+04,3.286189236513673267e-20
7.992460000000000582e+04,3.754479583887947666e-20
7.993710000000000582e+04,4.222468662312541592e-20
7.994950000000000000e+04,4.221158971793973178e-20
7.996190000000000873e+04,4.219849890524427030e-20
7.997430000000000291e+04,3.749814593889848825e-20
7.998669999999999709e+04,4.732673210848457157e-19
7.999910000000000582e+04,1.063350299715913100e-18
8.001160000000000582e+04,1.217553744440044614e-18
8.002400000000000000e+04,1.502744765050190738e-18
8.003640000000000873e+04,8.938795014420337956e-19
8.004880000000000291e+04,4.210692828575336440e-20
8.006119999999999709e+04,3.741678766762896643e-20
8.007360000000000582e+04,4.675650002774732183e-20
8.008609999999999127e+04,4.206771492225408841e-20
8.009850000000000000e+04,4.205469097579623992e-20
8.011089999999999418e+04,3.737037606810821845e-20
8.012330000000000291e+04,7.565159019777719716e-19
8.013569999999999709e+04,3.277221121601907762e-18
8.014810000000000582e+04,2.725505653913561788e-18
8.016059999999999127e+04,7.091569645946950328e-19
8.017300000000000000e+04,4.664063271545930618e-20
8.018539999999999418e+04,5.128882953150526716e-20
8.019780000000000291e+04,7.924004521794557505e-20
8.021019999999999709e+04,2.050284747734513790e-19
8.022259999999999127e+04,1.458047168764369422e-18
8.023510000000000582e+04,1.331858048744847693e-18
8.024749999999998545e+04,1.582838470285570054e-19
8.025990000000000873e+04,9.540636191193210504e-19
8.027229999999998836e+04,1.474852374071836476e-18
8.028470000000001164e+04,1.116262581444111825e-18
8.029709999999999127e+04,1.785468555232499399e-18
8.030960000000000582e+04,2.300864144056552763e-18
8.032200000000000000e+04,7.527776041315678833e-19
8.033440000000000873e+04,5.574409128876527004e-20
8.034680000000000291e+04,7.894642259342864638e-20
8.035920000000001164e+04,9.284948291357560151e-20
8.037160000000000582e+04,1.021029183509012017e-19
8.038410000000000582e+04,1.067107645801571694e-19
8.039650000000000000e+04,1.066778499274670711e-19
8.040889999999999418e+04,1.020082135227767830e-19
8.042130000000000291e+04,4.681660302371151277e-19
